,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgb__subsample,param_xgb__reg_lambda,param_xgb__reg_alpha,param_xgb__n_estimators,param_xgb__min_child_weight,param_xgb__max_depth,param_xgb__learning_rate,param_xgb__colsample_bytree,param_xgb__colsample_bylevel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
221,21.107665220896404,0.3245253644996267,0.11316506067911784,0.0035242817176450486,1.0,0.0009765625,4,2751,16,11,0.0625,0.4,0.8,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 0.0009765625, 'xgb__reg_alpha': 4, 'xgb__n_estimators': 2751, 'xgb__min_child_weight': 16, 'xgb__max_depth': 11, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.8}",0.8986730522199986,0.9042016543426495,0.9068665943620907,0.9032471003082462,0.003412419792659993,115
222,3.767602284749349,0.027237308891959786,0.08159216245015462,0.00021173613228193881,0.8,0.015625,16,1001,8,6,0.0625,0.2,0.2,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 0.015625, 'xgb__reg_alpha': 16, 'xgb__n_estimators': 1001, 'xgb__min_child_weight': 8, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bytree': 0.2, 'xgb__colsample_bylevel': 0.2}",0.8955452269497194,0.9057802466769387,0.9073543731026978,0.9028932822431187,0.005235450056885137,124
223,2.526928186416626,0.015423141076871264,0.02228085199991862,0.00016357603548305898,0.4,0.001953125,128,251,16,13,0.015625,0.3,0.9,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 0.001953125, 'xgb__reg_alpha': 128, 'xgb__n_estimators': 251, 'xgb__min_child_weight': 16, 'xgb__max_depth': 13, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bytree': 0.3, 'xgb__colsample_bylevel': 0.9}",0.863307940723694,0.8687188059833533,0.8774174148096279,0.8698147205055583,0.0058120613798889505,902
224,8.384253025054932,0.06681457625666455,0.10255575180053711,0.0008278921205569289,0.7,2,32,2751,128,5,0.0078125,0.2,0.3,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 2, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 2751, 'xgb__min_child_weight': 128, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bytree': 0.2, 'xgb__colsample_bylevel': 0.3}",0.8707091676586376,0.8735771473647738,0.8817773992154893,0.8753545714129669,0.004690121862975638,802
225,9.335940917332968,0.02273979675684007,0.248826265335083,0.0013487762507798178,0.1,0.25,2,4001,4,15,0.03125,0.8,0.0,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 2, 'xgb__n_estimators': 4001, 'xgb__min_child_weight': 4, 'xgb__max_depth': 15, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 0.0}",0.8890189968980322,0.895506955758867,0.9045136162326852,0.8963465229631948,0.006353448507143602,321
226,40.89580543835958,0.2897353395962643,0.14962617556254068,0.0023100975619654205,0.4,0.03125,0.125,1251,32,14,0.0009765625,0.9,0.8,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 0.03125, 'xgb__reg_alpha': 0.125, 'xgb__n_estimators': 1251, 'xgb__min_child_weight': 32, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bytree': 0.9, 'xgb__colsample_bylevel': 0.8}",0.874295962270319,0.8724012665600142,0.8814328130975981,0.8760433473093103,0.0038886350708189415,791
227,19.532697518666584,0.09749037976674457,0.05112441380818685,0.0027984345578487683,0.5,4,32,4751,16,11,0.25,0.3,0.8,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 4, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 16, 'xgb__max_depth': 11, 'xgb__learning_rate': 0.25, 'xgb__colsample_bytree': 0.3, 'xgb__colsample_bylevel': 0.8}",0.8908151646425533,0.9010149805002838,0.8995415988426343,0.8971239146618238,0.004501330061326977,298
228,3.00543220837911,0.010423552450130536,0.07001996040344238,0.00032568804040189036,1.0,512,0.015625,1251,4,14,0.125,0.0,0.3,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 512, 'xgb__reg_alpha': 0.015625, 'xgb__n_estimators': 1251, 'xgb__min_child_weight': 4, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.0, 'xgb__colsample_bylevel': 0.3}",0.8827938211829588,0.8878766320414618,0.8923916678522399,0.8876873736922203,0.003920589174586375,529
229,12.433423360188803,0.06728709461865422,0.24928530057271323,0.0016065875221317923,0.1,0.001953125,0.00390625,1501,1,13,0.03125,0.6,0.3,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 0.001953125, 'xgb__reg_alpha': 0.00390625, 'xgb__n_estimators': 1501, 'xgb__min_child_weight': 1, 'xgb__max_depth': 13, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.6, 'xgb__colsample_bylevel': 0.3}",0.887228370030872,0.8898339759515788,0.8860879590709294,0.8877167683511266,0.0015678138297107042,528
230,46.65384236971537,4.126806168642785,0.1271834373474121,0.013561481880915535,0.5,4,0.5,3751,128,12,0.00390625,0.7,0.9,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 4, 'xgb__reg_alpha': 0.5, 'xgb__n_estimators': 3751, 'xgb__min_child_weight': 128, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bytree': 0.7, 'xgb__colsample_bylevel': 0.9}",0.867384641242043,0.8726804921743105,0.8793736108006038,0.873146248072319,0.0049055440871475335,850
231,13.22472357749939,0.20827480548945387,0.04644306500752767,0.0005260263978210265,0.9,512,512,1251,4,9,0.03125,0.8,0.6,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 512, 'xgb__reg_alpha': 512, 'xgb__n_estimators': 1251, 'xgb__min_child_weight': 4, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 0.6}",0.8307889932318183,0.8476874958530849,0.8495170251409292,0.842664504741944,0.008430406260440759,1174
232,25.4905047416687,0.9827770970005365,0.3275918165842692,0.003744866916323771,0.8,1,0.125,1501,2,8,0.0078125,0.4,0.4,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 0.125, 'xgb__n_estimators': 1501, 'xgb__min_child_weight': 2, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.4}",0.9042480983247158,0.9128991175364743,0.9133102623843142,0.9101524927485015,0.004178409997052306,4
233,20.65826956431071,0.16032418836691753,0.17133537928263345,0.000685974416053916,0.7,16,8,2001,8,12,0.125,0.3,0.7,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 16, 'xgb__reg_alpha': 8, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 8, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.3, 'xgb__colsample_bylevel': 0.7}",0.8918014408128097,0.9048752976563479,0.8995240461985593,0.8987335948892389,0.005366565825903786,243
234,7.717524131139119,0.0386863986420088,0.023524999618530273,0.0004071915726772385,0.1,0.25,0.015625,1751,32,6,0.03125,1.0,0.7,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 0.015625, 'xgb__n_estimators': 1751, 'xgb__min_child_weight': 32, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.7}",0.8608399415991527,0.8579925797866458,0.863420104983288,0.8607508754563621,0.002216672735338605,1021
235,39.45278286933899,1.3380173686045622,0.35436169306437176,0.009659094994419843,0.8,1024,0.125,4001,32,13,0.03125,0.3,0.7,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 1024, 'xgb__reg_alpha': 0.125, 'xgb__n_estimators': 4001, 'xgb__min_child_weight': 32, 'xgb__max_depth': 13, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.3, 'xgb__colsample_bylevel': 0.7}",0.8939106681282268,0.902815663174657,0.9042022877561994,0.9003095396863611,0.004559959783862048,200
236,24.863828659057617,0.9538540133906388,0.032146056493123375,0.002093282623058012,0.3,2,128,4001,32,14,0.5,0.9,0.6,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 2, 'xgb__reg_alpha': 128, 'xgb__n_estimators': 4001, 'xgb__min_child_weight': 32, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.5, 'xgb__colsample_bytree': 0.9, 'xgb__colsample_bylevel': 0.6}",0.822288363880498,0.8303331170793922,0.8493876898687986,0.8340030569428962,0.011363529710037264,1218
237,1.6959126790364583,0.036254622418755406,0.044946511586507164,0.0007403230847278741,0.4,0.125,0.0078125,501,1,3,0.125,0.9,0.0,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 0.125, 'xgb__reg_alpha': 0.0078125, 'xgb__n_estimators': 501, 'xgb__min_child_weight': 1, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.9, 'xgb__colsample_bylevel': 0.0}",0.88800039894317,0.9017006037908333,0.8988995415988427,0.896200181444282,0.005909811736990549,327
238,141.94818687438965,0.21002762547526063,0.4020971457163493,0.010983035572460578,0.6,0.0625,2,2251,8,7,0.001953125,1.0,0.9,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 0.0625, 'xgb__reg_alpha': 2, 'xgb__n_estimators': 2251, 'xgb__min_child_weight': 8, 'xgb__max_depth': 7, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.9}",0.8979582790404309,0.9050255081353258,0.9044184624253319,0.9024674165336962,0.0031980584551029815,135
239,31.454824447631836,1.196979897560886,0.12281513214111328,0.005885425093967497,0.3,0.25,0.00390625,501,4,15,0.00390625,0.8,1.0,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 0.00390625, 'xgb__n_estimators': 501, 'xgb__min_child_weight': 4, 'xgb__max_depth': 15, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 1.0}",0.8924968209216141,0.9018250112427475,0.902225305739345,0.8988490459679022,0.004494673232469672,242
240,49.61704262097677,0.20159271362666928,0.21831647555033365,0.004548414958368506,0.5,0.0625,0.25,3251,64,5,0.00390625,0.6,0.8,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 0.0625, 'xgb__reg_alpha': 0.25, 'xgb__n_estimators': 3251, 'xgb__min_child_weight': 64, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bytree': 0.6, 'xgb__colsample_bylevel': 0.8}",0.8856011990458609,0.8920852900628855,0.896444019075105,0.8913768360612838,0.004454818877794643,452
241,11.15553085009257,0.19516480440416523,0.23767360051472983,0.006744116590897865,0.4,0.0625,2,2251,16,15,0.0625,0.2,0.3,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 0.0625, 'xgb__reg_alpha': 2, 'xgb__n_estimators': 2251, 'xgb__min_child_weight': 16, 'xgb__max_depth': 15, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bytree': 0.2, 'xgb__colsample_bylevel': 0.3}",0.8887401060708622,0.8950848919590395,0.8946656590833085,0.8928302190377367,0.002897206368483264,411
242,33.56855161984762,0.18215187754484902,0.17656842867533365,0.0011622108339741357,0.2,16,0.0078125,2001,8,3,0.03125,1.0,0.9,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 16, 'xgb__reg_alpha': 0.0078125, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 8, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.9}",0.8924257129954816,0.8990041874626777,0.9007906080420673,0.8974068361667422,0.0035968982616572088,285
243,3.736749251683553,0.011125389335228539,0.01623376210530599,0.0008080250188959581,0.5,16,256,1251,4,3,0.25,0.1,0.8,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 16, 'xgb__reg_alpha': 256, 'xgb__n_estimators': 1251, 'xgb__min_child_weight': 4, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.25, 'xgb__colsample_bytree': 0.1, 'xgb__colsample_bylevel': 0.8}",0.8465195440596716,0.845903400838967,0.8500731668110911,0.8474987039032432,0.0018377164389568885,1139
244,23.493605852127075,0.8006111209498821,0.0649103323618571,0.002400401967019293,0.3,0.015625,32,4751,2,12,0.125,0.4,0.7,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 0.015625, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 2, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.7}",0.8878803466003486,0.9006205628008818,0.8976957997446552,0.8953989030486285,0.005448857864008153,350
245,10.384055058161417,0.3154334395621486,0.3049972852071126,0.008843141272601778,0.8,8,1,3001,1,4,0.125,0.1,0.0,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 8, 'xgb__reg_alpha': 1, 'xgb__n_estimators': 3001, 'xgb__min_child_weight': 1, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.1, 'xgb__colsample_bylevel': 0.0}",0.8817581388562337,0.8975758056073665,0.8981780355450281,0.8925039933362093,0.007602443098682819,428
246,63.19876519838969,0.496982009618585,0.3574483394622803,0.003522107716419193,0.7,1024,1,4001,32,6,0.015625,0.5,0.7,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 1024, 'xgb__reg_alpha': 1, 'xgb__n_estimators': 4001, 'xgb__min_child_weight': 32, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bytree': 0.5, 'xgb__colsample_bylevel': 0.7}",0.8884658326414931,0.8968772808032852,0.899026105400856,0.8947897396152115,0.004556914990573025,369
247,194.3447206815084,1.1729017072327053,0.6830571492513021,0.01181642013723865,0.3,1,64,3501,2,11,0.0009765625,0.8,1.0,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 64, 'xgb__n_estimators': 3501, 'xgb__min_child_weight': 2, 'xgb__max_depth': 11, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 1.0}",0.8653742262395635,0.8755400204949758,0.8841895020407259,0.8750345829250884,0.00768961426086042,813
248,13.225855588912964,0.1253874082757941,0.04708305994669596,0.00433320448960995,0.5,2,0.015625,2751,128,15,0.0625,0.5,0.5,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 2, 'xgb__reg_alpha': 0.015625, 'xgb__n_estimators': 2751, 'xgb__min_child_weight': 128, 'xgb__max_depth': 15, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bytree': 0.5, 'xgb__colsample_bylevel': 0.5}",0.8645292424420123,0.8733615077814557,0.8803602541622862,0.8727503347952514,0.006477416271743017,859
249,9.683833916982016,0.14101170242035285,0.0471797784169515,0.0006637594176097417,0.2,32,32,4251,1,7,0.0625,0.0,0.0,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 32, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 4251, 'xgb__min_child_weight': 1, 'xgb__max_depth': 7, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bytree': 0.0, 'xgb__colsample_bylevel': 0.0}",0.8634460009179387,0.8600715665386346,0.8712439651238201,0.8649205108601311,0.004678764595758295,970
250,1.1592161655426025,0.00637489081529005,0.018059253692626953,0.0005379003194525521,0.1,0.125,16,501,2,4,0.0625,0.8,0.0,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 0.125, 'xgb__reg_alpha': 16, 'xgb__n_estimators': 501, 'xgb__min_child_weight': 2, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 0.0}",0.8676385981210883,0.8671402136490641,0.87639150895462,0.8703901069082575,0.004248506926913816,895
251,15.90977136294047,0.5420854989172873,0.022712151209513348,0.001947883335272684,0.9,0.0625,1024,2251,4,2,0.0625,0.7,0.9,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 0.0625, 'xgb__reg_alpha': 1024, 'xgb__n_estimators': 2251, 'xgb__min_child_weight': 4, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bytree': 0.7, 'xgb__colsample_bylevel': 0.9}",0.7659445672159215,0.762150461136955,0.8050686493148003,0.7777212258892255,0.019399484292937037,1324
252,18.239906072616577,0.18095099037956808,0.15138936042785645,0.003420056486850733,0.9,0.00390625,256,3251,2,3,0.001953125,0.2,0.8,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 0.00390625, 'xgb__reg_alpha': 256, 'xgb__n_estimators': 3251, 'xgb__min_child_weight': 2, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bytree': 0.2, 'xgb__colsample_bylevel': 0.8}",0.8619125631082843,0.8636793826441468,0.8761356098804756,0.8672425185443022,0.006329598089042578,943
253,37.70774658521017,0.8252479228950977,0.5183324019114176,0.002506988885041995,1.0,0.25,0.00390625,3751,8,6,0.03125,0.5,0.3,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 0.00390625, 'xgb__n_estimators': 3751, 'xgb__min_child_weight': 8, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.5, 'xgb__colsample_bylevel': 0.3}",0.8941618545685919,0.9031179272059746,0.9027500374148466,0.9000099397298044,0.004137947217659125,206
254,33.38831686973572,0.19408483622986866,0.13354269663492838,0.004535679185948929,0.4,256,8,2751,64,9,0.0078125,0.5,1.0,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 256, 'xgb__reg_alpha': 8, 'xgb__n_estimators': 2751, 'xgb__min_child_weight': 64, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bytree': 0.5, 'xgb__colsample_bylevel': 1.0}",0.8720057329611096,0.8741107171029836,0.8850505054237671,0.8770556518292868,0.005718158360711731,770
255,16.993142525355022,0.2300834797448401,0.16332038243611655,0.00486687263714368,0.3,0.25,0.0009765625,1001,16,12,0.0009765625,0.4,0.7,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 0.0009765625, 'xgb__n_estimators': 1001, 'xgb__min_child_weight': 16, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.7}",0.8819312912737646,0.8837822445684629,0.8922600230216785,0.8859911862879687,0.004496683408930122,570
256,44.49437848726908,0.5142600638246917,0.4377458890279134,0.0063625680336487425,0.3,0.5,0.0009765625,2001,1,7,0.001953125,0.8,0.4,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 0.5, 'xgb__reg_alpha': 0.0009765625, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 1, 'xgb__max_depth': 7, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 0.4}",0.8990969293381145,0.9083200017693503,0.9085026855545434,0.905306538887336,0.00439149036255963,67
257,1.3545308113098145,0.006471766244505198,0.01822034517923991,0.0006946218089540226,0.7,256,64,501,32,7,0.125,0.0,0.1,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 256, 'xgb__reg_alpha': 64, 'xgb__n_estimators': 501, 'xgb__min_child_weight': 32, 'xgb__max_depth': 7, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.0, 'xgb__colsample_bylevel': 0.1}",0.8679692038036275,0.8638964045324858,0.8703848093875235,0.867416805907879,0.0026775245989706783,937
258,22.347957372665405,0.3517888038455138,0.17133156458536783,0.007745354881748991,0.4,1,8,4501,64,4,0.125,0.2,0.9,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 8, 'xgb__n_estimators': 4501, 'xgb__min_child_weight': 64, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.2, 'xgb__colsample_bylevel': 0.9}",0.8731887102776811,0.8846779782222453,0.8800110489275335,0.8792925791424867,0.004717906922885503,730
259,37.86761999130249,0.1696940126485551,0.3439045747121175,0.007125361357658516,0.9,64,1,2751,8,9,0.25,0.3,0.8,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 64, 'xgb__reg_alpha': 1, 'xgb__n_estimators': 2751, 'xgb__min_child_weight': 8, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.25, 'xgb__colsample_bytree': 0.3, 'xgb__colsample_bylevel': 0.8}",0.8936834921564264,0.9000252501050552,0.900177189322819,0.8979619771947669,0.003025981609213891,269
260,6.0207163492838545,0.02537292225078983,0.05363154411315918,0.00040911688012063127,0.8,128,32,2001,128,9,0.125,0.2,0.3,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 128, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 128, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 0.2, 'xgb__colsample_bylevel': 0.3}",0.8778716751272786,0.8818460960020053,0.8878829478834283,0.8825335730042374,0.0041158931004060045,663
261,99.67976355552673,0.461204027341434,0.242327610651652,0.008970362519302284,0.7,1024,0.0078125,1501,8,13,0.015625,0.9,1.0,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 1024, 'xgb__reg_alpha': 0.0078125, 'xgb__n_estimators': 1501, 'xgb__min_child_weight': 8, 'xgb__max_depth': 13, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bytree': 0.9, 'xgb__colsample_bylevel': 1.0}",0.8860555509894622,0.8941218861275555,0.8987720539734565,0.8929831636968247,0.005253562512947506,406
262,30.37062168121338,0.6075009899126035,0.18984738985697427,0.010843464335342312,0.2,0.25,0.25,4751,32,12,0.03125,0.4,1.0,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 0.25, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 32, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 1.0}",0.8749534797171568,0.8862409044329601,0.8841913496874705,0.8817952446125291,0.004909682870026802,683
263,4.272903760274251,0.2078252156040804,0.17743213971455893,0.0018728661292134732,0.9,0.0009765625,0.25,1001,8,10,0.015625,0.6,0.0,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 0.0009765625, 'xgb__reg_alpha': 0.25, 'xgb__n_estimators': 1001, 'xgb__min_child_weight': 8, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bytree': 0.6, 'xgb__colsample_bylevel': 0.0}",0.8990470614418655,0.9100441968992133,0.9104953725687278,0.9065288769699356,0.005293647927358655,44
264,15.273678859074911,0.15571221920424652,0.02498761812845866,0.0007822486653324066,0.8,1,256,3001,2,1,0.5,0.5,0.7,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 256, 'xgb__n_estimators': 3001, 'xgb__min_child_weight': 2, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.5, 'xgb__colsample_bytree': 0.5, 'xgb__colsample_bylevel': 0.7}",0.8083447460015644,0.7971845211326791,0.8361308244754069,0.8138866972032167,0.016375562145202104,1285
265,22.448472261428833,0.07930935066213596,0.03280170758565267,0.0013798492149899293,0.6,1,1024,4001,32,14,0.03125,0.4,0.9,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 1024, 'xgb__n_estimators': 4001, 'xgb__min_child_weight': 32, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.9}",0.7649550588672046,0.7653564872496184,0.7915900663120417,0.7739672041429548,0.012462322936476018,1330
266,5.847347100575765,0.049728588990620014,0.028660297393798828,0.0013286959533440556,0.9,512,64,2001,128,5,0.5,0.1,0.9,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 512, 'xgb__reg_alpha': 64, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 128, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.5, 'xgb__colsample_bytree': 0.1, 'xgb__colsample_bylevel': 0.9}",0.8665285756897699,0.8673779701127224,0.8775388975830933,0.8704818144618619,0.005002145163588178,894
267,48.40172131856283,0.25851907664018736,0.1838064988454183,0.002539408409740278,0.5,0.00390625,2,1751,4,5,0.125,1.0,0.7,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 0.00390625, 'xgb__reg_alpha': 2, 'xgb__n_estimators': 1751, 'xgb__min_child_weight': 4, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.125, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.7}",0.8870529089144406,0.8985609283191908,0.9010853076978507,0.8955663816438273,0.00610751101772018,344
268,7.807353814442952,0.13201321550574827,0.11594986915588379,0.004110261610529621,0.8,16,32,3001,2,10,0.001953125,0.0,0.1,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 16, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 3001, 'xgb__min_child_weight': 2, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bytree': 0.0, 'xgb__colsample_bylevel': 0.1}",0.8740595515029168,0.8710433822607875,0.8776765472655753,0.8742598270097598,0.0027116787179613084,836
269,7.28824249903361,0.12310433910470095,0.08196679751078288,0.0034550822089635426,0.3,1024,0.125,501,4,11,0.5,0.8,0.3,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 1024, 'xgb__reg_alpha': 0.125, 'xgb__n_estimators': 501, 'xgb__min_child_weight': 4, 'xgb__max_depth': 11, 'xgb__learning_rate': 0.5, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 0.3}",0.8937647583577208,0.9077514136372685,0.9072111804799815,0.9029091174916569,0.006469798602937533,123
270,6.756382306416829,0.2169595982615447,0.05352512995402018,0.003144954009080658,0.6,0.015625,32,2751,2,10,0.0625,0.0,0.2,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 0.015625, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 2751, 'xgb__min_child_weight': 2, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bytree': 0.0, 'xgb__colsample_bylevel': 0.2}",0.8784239159042574,0.8818331944884734,0.8870228683237594,0.8824266595721634,0.0035355005569588367,668
271,24.974325100580852,0.08529294170621238,0.19482692082722983,0.005417729161644444,0.5,32,0.25,751,1,9,0.015625,1.0,0.3,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 32, 'xgb__reg_alpha': 0.25, 'xgb__n_estimators': 751, 'xgb__min_child_weight': 1, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.3}",0.8975473306361573,0.9104902206527428,0.907686949516748,0.9052415002685493,0.005559662280780085,70
