,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgb__subsample,param_xgb__reg_lambda,param_xgb__reg_alpha,param_xgb__n_estimators,param_xgb__min_child_weight,param_xgb__max_depth,param_xgb__learning_rate,param_xgb__colsample_bylevel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
487,1.613332986831665,0.050083320301886815,0.005001227060953776,2.6572948292574067e-06,0.9,32,512,1501,32,1,0.015625,0.8,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 32, 'xgb__reg_alpha': 512, 'xgb__n_estimators': 1501, 'xgb__min_child_weight': 32, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bylevel': 0.8}",0.5,0.5,0.5,0.5,0.0,594
488,5.646347363789876,0.3007738947734258,0.007001082102457683,6.25769923052137e-07,1.0,2,128,3251,16,12,0.00390625,0.9,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 2, 'xgb__reg_alpha': 128, 'xgb__n_estimators': 3251, 'xgb__min_child_weight': 16, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bylevel': 0.9}",0.8135723039215685,0.808236315359477,0.8500984699287987,0.8239690297366148,0.018604281354057194,533
489,2.313091437021891,0.0711918320340384,0.009001016616821289,0.0008172163519176929,1.0,256,16,4001,32,15,0.125,0.1,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 256, 'xgb__reg_alpha': 16, 'xgb__n_estimators': 4001, 'xgb__min_child_weight': 32, 'xgb__max_depth': 15, 'xgb__learning_rate': 0.125, 'xgb__colsample_bylevel': 0.1}",0.8538602941176471,0.862234477124183,0.9091046811089228,0.8750664841169176,0.024310229343586384,410
490,1.4609846274058025,0.017146164172170734,0.004999876022338867,9.73339773330362e-07,0.6,0.03125,256,2501,64,6,0.0078125,0.1,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 0.03125, 'xgb__reg_alpha': 256, 'xgb__n_estimators': 2501, 'xgb__min_child_weight': 64, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bylevel': 0.1}",0.5,0.5,0.5,0.5,0.0,594
491,2.8460158507029214,0.055125704850027345,0.0209960142771403,0.0008131345790435143,0.6,0.25,0.0625,4751,16,13,0.001953125,0.0,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 0.0625, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 16, 'xgb__max_depth': 13, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bylevel': 0.0}",0.8469158496732028,0.8878676470588235,0.9053173761551281,0.8800336242957182,0.024477384233129645,364
492,0.3279854456583659,0.0037436779065306825,0.004001061121622722,2.9736021254650284e-07,0.2,64,0.5,501,32,5,0.001953125,0.3,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 64, 'xgb__reg_alpha': 0.5, 'xgb__n_estimators': 501, 'xgb__min_child_weight': 32, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bylevel': 0.3}",0.5,0.5,0.5,0.5,0.0,594
493,1.3416805267333984,0.04400512421248836,0.005666097005208333,0.0004700795533931775,0.3,128,1024,2251,8,15,0.0625,0.1,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 128, 'xgb__reg_alpha': 1024, 'xgb__n_estimators': 2251, 'xgb__min_child_weight': 8, 'xgb__max_depth': 15, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bylevel': 0.1}",0.5,0.5,0.5,0.5,0.0,594
494,1.5249865849812825,0.02685066920624916,0.005000909169514974,4.899036091938795e-07,1.0,16,32,1751,128,6,0.25,0.8,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 16, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 1751, 'xgb__min_child_weight': 128, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.25, 'xgb__colsample_bylevel': 0.8}",0.5,0.5,0.5,0.5,0.0,594
495,4.529999335606893,0.01846067457017722,0.025339365005493164,0.0016968864148682748,1.0,0.0078125,0.0078125,4501,16,6,0.00390625,0.2,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 0.0078125, 'xgb__reg_alpha': 0.0078125, 'xgb__n_estimators': 4501, 'xgb__min_child_weight': 16, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bylevel': 0.2}",0.8631535947712419,0.8941482843137255,0.9311215472403171,0.8961411421084282,0.027783559315442283,186
496,1.183679421742757,0.02781627839023612,0.005335887273152669,0.0004703070753740807,0.4,8,0.0009765625,751,16,14,0.00390625,0.8,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 8, 'xgb__reg_alpha': 0.0009765625, 'xgb__n_estimators': 751, 'xgb__min_child_weight': 16, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bylevel': 0.8}",0.8587111928104575,0.8664726307189542,0.9114275614805838,0.8788704616699986,0.02323838119231734,379
497,2.247997522354126,0.13285135733089573,0.005335092544555664,0.0004703614075329869,0.7,0.5,128,2001,64,7,0.001953125,0.9,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 0.5, 'xgb__reg_alpha': 128, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 64, 'xgb__max_depth': 7, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bylevel': 0.9}",0.5,0.5,0.5,0.5,0.0,594
498,2.7183196544647217,0.09242091019433485,0.005334615707397461,0.0004713705145349331,0.5,64,32,3251,128,14,0.0625,0.5,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 64, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 3251, 'xgb__min_child_weight': 128, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bylevel': 0.5}",0.5,0.5,0.5,0.5,0.0,594
499,1.9420029322306316,0.04137180980570399,0.00500178337097168,0.0,0.8,512,1024,2001,2,6,0.015625,0.5,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 512, 'xgb__reg_alpha': 1024, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 2, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bylevel': 0.5}",0.5,0.5,0.5,0.5,0.0,594
500,4.293004433314006,0.17100767222559557,0.006009022394816081,2.2474947205010246e-05,0.9,0.0078125,512,3501,1,3,0.0078125,0.8,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 0.0078125, 'xgb__reg_alpha': 512, 'xgb__n_estimators': 3501, 'xgb__min_child_weight': 1, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bylevel': 0.8}",0.5,0.5,0.5,0.5,0.0,594
501,6.704671621322632,0.04374149168388803,0.006666262944539388,0.0009406615082870385,0.5,0.0078125,256,4751,1,1,0.0078125,1.0,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 0.0078125, 'xgb__reg_alpha': 256, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 1, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bylevel': 1.0}",0.5,0.5,0.5,0.5,0.0,594
502,1.0408776601155598,0.028240111317183375,0.005332628885904948,0.0004685615748022497,0.5,1,16,1501,128,4,0.015625,0.3,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 16, 'xgb__n_estimators': 1501, 'xgb__min_child_weight': 128, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bylevel': 0.3}",0.5,0.5,0.5,0.5,0.0,594
503,0.9053192138671875,0.015380605302929158,0.005334377288818359,0.00047120225894440053,0.4,0.25,0.0009765625,751,1,1,0.00390625,0.9,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 0.0009765625, 'xgb__n_estimators': 751, 'xgb__min_child_weight': 1, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bylevel': 0.9}",0.8807189542483661,0.8860804738562091,0.9174872494066555,0.8947622258370768,0.016217408245560238,205
504,2.045344273249308,0.02660581314581263,0.00600441296895345,5.520933288878889e-06,0.3,1,8,3001,8,9,0.5,0.3,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 8, 'xgb__n_estimators': 3001, 'xgb__min_child_weight': 8, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.5, 'xgb__colsample_bylevel': 0.3}",0.8623366013071896,0.8867953431372549,0.915568348230066,0.8882334308915035,0.021755547835084606,289
505,3.5893377463022866,0.19847024927444876,0.016330162684122723,0.004025778657299345,0.1,16,0.00390625,4001,2,1,0.0009765625,0.7,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 16, 'xgb__reg_alpha': 0.00390625, 'xgb__n_estimators': 4001, 'xgb__min_child_weight': 2, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bylevel': 0.7}",0.8680555555555556,0.8792892156862745,0.9179922234004949,0.8884456648807749,0.02138999953642747,286
506,6.167039394378662,0.02943271477110022,0.031313578287760414,0.0020588205135467453,0.7,8,2,3001,4,11,0.001953125,0.3,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 8, 'xgb__reg_alpha': 2, 'xgb__n_estimators': 3001, 'xgb__min_child_weight': 4, 'xgb__max_depth': 11, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bylevel': 0.3}",0.8820465686274509,0.9012459150326797,0.930465081048326,0.9045858549028188,0.01990736019691744,65
507,2.0456952253977456,0.02455602301821756,0.006000598271687825,1.0721474936192864e-06,0.2,8,128,3001,64,12,0.0009765625,0.4,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 8, 'xgb__reg_alpha': 128, 'xgb__n_estimators': 3001, 'xgb__min_child_weight': 64, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bylevel': 0.4}",0.5,0.5,0.5,0.5,0.0,594
508,7.282025178273519,0.08500034829963929,0.03066905339558919,0.0009430216915049133,0.3,1024,32,4751,1,6,0.00390625,0.3,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 1024, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 1, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bylevel': 0.3}",0.8690257352941176,0.8761744281045752,0.9076907539261728,0.8842969724416219,0.016797375019821006,328
509,2.7190117835998535,0.031616259655701466,0.005667686462402344,0.0004715389511856095,0.9,0.03125,1024,2751,8,6,0.0009765625,0.6,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 0.03125, 'xgb__reg_alpha': 1024, 'xgb__n_estimators': 2751, 'xgb__min_child_weight': 8, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bylevel': 0.6}",0.5,0.5,0.5,0.5,0.0,594
510,10.106024265289307,0.2858791814367178,0.020664056142171223,0.0016988672887013466,0.8,0.0078125,0.0009765625,4751,1,6,0.03125,1.0,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 0.0078125, 'xgb__reg_alpha': 0.0009765625, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 1, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bylevel': 1.0}",0.8777062908496732,0.901858660130719,0.9330909458162905,0.904218632265561,0.022672187114035163,75
511,1.0003306865692139,0.028802233670250112,0.00566856066385905,0.00047114573141958735,0.2,0.0078125,32,1251,4,4,0.0625,0.5,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 0.0078125, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 1251, 'xgb__min_child_weight': 4, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bylevel': 0.5}",0.8622089460784313,0.8651705473856208,0.8825178003332828,0.8699657645991117,0.008957602781236283,434
512,1.8786805470784504,0.02016058911000021,0.0063334306081136065,0.00046828250826826427,1.0,0.25,1024,3251,128,14,0.125,0.1,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 1024, 'xgb__n_estimators': 3251, 'xgb__min_child_weight': 128, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.125, 'xgb__colsample_bylevel': 0.1}",0.5,0.5,0.5,0.5,0.0,594
513,1.8983511924743652,0.09927020015913525,0.0066687266031901045,0.0004708090396894129,0.2,512,16,2001,4,12,0.25,0.6,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 512, 'xgb__reg_alpha': 16, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 4, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.25, 'xgb__colsample_bylevel': 0.6}",0.8711192810457516,0.8738766339869282,0.9066303085391102,0.8838754078572633,0.016129473593210035,332
514,5.812318245569865,0.08643174579636898,0.03831942876180013,0.002058681429581485,0.4,128,0.25,3251,1,14,0.00390625,0.2,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 128, 'xgb__reg_alpha': 0.25, 'xgb__n_estimators': 3251, 'xgb__min_child_weight': 1, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bylevel': 0.2}",0.8805657679738562,0.8927696078431372,0.9279402110791295,0.9004251956320409,0.020083832356382305,130
515,9.119012912114462,0.45760382058842225,0.014004151026407877,3.13078688366688e-05,0.5,0.25,32,4501,1,5,0.00390625,0.9,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 32, 'xgb__n_estimators': 4501, 'xgb__min_child_weight': 1, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bylevel': 0.9}",0.8754595588235294,0.8791615604575164,0.9148108872393071,0.8898106688401176,0.01774231089852522,274
516,0.7656544049580892,0.001710863840717509,0.004666964213053386,0.00047114882807565813,0.4,0.0078125,128,751,1,4,0.03125,0.6,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 0.0078125, 'xgb__reg_alpha': 128, 'xgb__n_estimators': 751, 'xgb__min_child_weight': 1, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bylevel': 0.6}",0.5,0.5,0.5,0.5,0.0,594
517,1.4803717136383057,0.040131058419657764,0.004339853922526042,0.00046959936484136357,0.6,1,128,1001,16,8,0.015625,0.9,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 128, 'xgb__n_estimators': 1001, 'xgb__min_child_weight': 16, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.015625, 'xgb__colsample_bylevel': 0.9}",0.7738459967320261,0.8054023692810457,0.8169469272332476,0.7987317644154398,0.018217121607113893,552
518,1.0873364607493083,0.02685235702970377,0.0059986114501953125,3.0594470588239285e-06,0.3,0.25,0.25,2001,32,4,0.5,0.0,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 0.25, 'xgb__reg_alpha': 0.25, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 32, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.5, 'xgb__colsample_bylevel': 0.0}",0.5,0.5,0.5,0.5,0.0,594
519,3.5836655298868814,0.0057332583031758245,0.00599980354309082,1.9172570040726375e-06,0.9,4,128,4001,128,1,0.0625,0.7,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 4, 'xgb__reg_alpha': 128, 'xgb__n_estimators': 4001, 'xgb__min_child_weight': 128, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bylevel': 0.7}",0.5,0.5,0.5,0.5,0.0,594
520,2.0769988695780435,0.002159244214523978,0.006000439325968425,8.104673248279548e-07,0.4,0.0009765625,64,2501,2,5,0.25,0.4,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 0.0009765625, 'xgb__reg_alpha': 64, 'xgb__n_estimators': 2501, 'xgb__min_child_weight': 2, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.25, 'xgb__colsample_bylevel': 0.4}",0.8525582107843137,0.8610345179738562,0.8910518608291673,0.8682148631957792,0.01651480732703044,441
521,4.944171031316121,0.11273114077313673,0.012668212254842123,0.000940157716171095,0.4,8,0.00390625,2251,8,3,0.0078125,1.0,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 8, 'xgb__reg_alpha': 0.00390625, 'xgb__n_estimators': 2251, 'xgb__min_child_weight': 8, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bylevel': 1.0}",0.8597834967320261,0.8935355392156862,0.932636469221835,0.8953185017231823,0.029768810486005465,199
522,0.5493364334106445,0.02193220669903,0.004334926605224609,0.00047137035374583886,0.5,4,1024,501,64,9,0.03125,0.8,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 4, 'xgb__reg_alpha': 1024, 'xgb__n_estimators': 501, 'xgb__min_child_weight': 64, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bylevel': 0.8}",0.5,0.5,0.5,0.5,0.0,594
523,0.013347148895263672,0.0004917695151172846,0.004331906636555989,0.0004730053296328255,0.3,0.0625,0.015625,1,8,5,0.03125,0.5,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 0.0625, 'xgb__reg_alpha': 0.015625, 'xgb__n_estimators': 1, 'xgb__min_child_weight': 8, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bylevel': 0.5}",0.7771650326797386,0.8515369689542485,0.8493915063374237,0.8260311693238035,0.03456467595052663,532
524,17.749732494354248,0.0526887283740957,0.03234672546386719,0.0009531501879465363,0.5,512,8,4251,2,9,0.0625,0.9,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 512, 'xgb__reg_alpha': 8, 'xgb__n_estimators': 4251, 'xgb__min_child_weight': 2, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bylevel': 0.9}",0.8823018790849674,0.8982843137254902,0.9329394536181387,0.904508548809532,0.021136016897493295,67
525,3.2370726267496743,0.052509616976548386,0.006334702173868815,0.0009428531794726808,0.8,0.001953125,1024,4501,32,6,0.5,0.3,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 0.001953125, 'xgb__reg_alpha': 1024, 'xgb__n_estimators': 4501, 'xgb__min_child_weight': 32, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.5, 'xgb__colsample_bylevel': 0.3}",0.5,0.5,0.5,0.5,0.0,594
526,4.376012484232585,0.20414690015782416,0.029001315434773762,0.003559237060163959,0.7,32,0.001953125,3251,2,4,0.0625,0.2,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 32, 'xgb__reg_alpha': 0.001953125, 'xgb__n_estimators': 3251, 'xgb__min_child_weight': 2, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bylevel': 0.2}",0.8880718954248366,0.9084456699346405,0.9281926980760491,0.9082367544785087,0.01637991525405924,34
527,0.7173345883687338,0.007854843070400923,0.003999471664428711,2.0323931141764992e-06,0.9,256,0.0009765625,1001,128,4,0.001953125,0.4,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 256, 'xgb__reg_alpha': 0.0009765625, 'xgb__n_estimators': 1001, 'xgb__min_child_weight': 128, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.001953125, 'xgb__colsample_bylevel': 0.4}",0.5,0.5,0.5,0.5,0.0,594
528,0.4353456497192383,0.007053803539455078,0.004334449768066406,0.00047153903155141864,0.1,0.125,64,751,32,5,0.0009765625,0.2,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 0.125, 'xgb__reg_alpha': 64, 'xgb__n_estimators': 751, 'xgb__min_child_weight': 32, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bylevel': 0.2}",0.5,0.5,0.5,0.5,0.0,594
529,1.510985533396403,0.0459786707330515,0.0050004323323567705,5.947204250930057e-07,0.2,0.0078125,0.125,2751,32,2,0.0009765625,0.1,"{'xgb__subsample': 0.2, 'xgb__reg_lambda': 0.0078125, 'xgb__reg_alpha': 0.125, 'xgb__n_estimators': 2751, 'xgb__min_child_weight': 32, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bylevel': 0.1}",0.5,0.5,0.5,0.5,0.0,594
530,2.1073219776153564,0.03159819328595369,0.005345662434895833,0.0009252639422983665,0.8,0.0078125,1024,2001,16,5,0.5,0.7,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 0.0078125, 'xgb__reg_alpha': 1024, 'xgb__n_estimators': 2001, 'xgb__min_child_weight': 16, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.5, 'xgb__colsample_bylevel': 0.7}",0.5,0.5,0.5,0.5,0.0,594
531,4.051393906275432,0.09487859558742069,0.0066754817962646484,0.0004764801516817947,0.6,0.015625,512,4751,64,13,0.0625,0.5,"{'xgb__subsample': 0.6, 'xgb__reg_lambda': 0.015625, 'xgb__reg_alpha': 512, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 64, 'xgb__max_depth': 13, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bylevel': 0.5}",0.5,0.5,0.5,0.5,0.0,594
532,6.472659349441528,0.07349439022814741,0.031002203623453777,0.0008178977377907369,0.1,0.001953125,0.03125,4501,1,10,0.00390625,0.7,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 0.001953125, 'xgb__reg_alpha': 0.03125, 'xgb__n_estimators': 4501, 'xgb__min_child_weight': 1, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bylevel': 0.7}",0.8823529411764706,0.9044628267973855,0.9197596323789324,0.9021918001175963,0.015355418333915469,104
533,2.4593323866526284,0.03445452694859847,0.006666501363118489,0.0004734496082775628,0.1,8,64,4751,64,7,0.25,0.0,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 8, 'xgb__reg_alpha': 64, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 64, 'xgb__max_depth': 7, 'xgb__learning_rate': 0.25, 'xgb__colsample_bylevel': 0.0}",0.5,0.5,0.5,0.5,0.0,594
534,10.895884037017822,0.13159949103458018,0.024315357208251953,0.0017228540382478834,0.5,8,0.001953125,4751,4,13,0.03125,0.9,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 8, 'xgb__reg_alpha': 0.001953125, 'xgb__n_estimators': 4751, 'xgb__min_child_weight': 4, 'xgb__max_depth': 13, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bylevel': 0.9}",0.8762254901960784,0.8930759803921569,0.9285461798717366,0.899282550153324,0.021806035451747547,141
535,2.120015541712443,0.019153442340114818,0.005667845408121745,0.0004721571350483414,0.1,0.00390625,0.0625,2501,4,12,0.0625,1.0,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 0.00390625, 'xgb__reg_alpha': 0.0625, 'xgb__n_estimators': 2501, 'xgb__min_child_weight': 4, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bylevel': 1.0}",0.8516646241830066,0.8827103758169934,0.9186991869918699,0.8843580623306234,0.027391535260359288,326
536,1.0570015907287598,0.022477956090637626,0.004668712615966797,0.00047170853274654565,0.4,0.001953125,128,1501,64,13,0.03125,0.3,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 0.001953125, 'xgb__reg_alpha': 128, 'xgb__n_estimators': 1501, 'xgb__min_child_weight': 64, 'xgb__max_depth': 13, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bylevel': 0.3}",0.5,0.5,0.5,0.5,0.0,594
537,0.7456647555033366,0.007983866562355254,0.006334463755289714,0.0004715954985408437,0.8,0.03125,0.25,501,32,9,0.0009765625,0.4,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 0.03125, 'xgb__reg_alpha': 0.25, 'xgb__n_estimators': 501, 'xgb__min_child_weight': 32, 'xgb__max_depth': 9, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bylevel': 0.4}",0.8608813316993464,0.8671109068627452,0.8983234863404534,0.875438574967515,0.016380705684626726,407
538,2.731984774271647,0.027793598473493247,0.006000439325968425,8.104673248279548e-07,0.3,1,1,3501,16,14,0.0625,0.5,"{'xgb__subsample': 0.3, 'xgb__reg_lambda': 1, 'xgb__reg_alpha': 1, 'xgb__n_estimators': 3501, 'xgb__min_child_weight': 16, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.0625, 'xgb__colsample_bylevel': 0.5}",0.8455882352941176,0.8665747549019608,0.9122860172701106,0.874816335822063,0.02784590062200919,412
539,1.502675215403239,0.06069842688658472,0.005336284637451172,0.0004718783745961176,0.7,32,128,1251,32,12,0.00390625,0.6,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 32, 'xgb__reg_alpha': 128, 'xgb__n_estimators': 1251, 'xgb__min_child_weight': 32, 'xgb__max_depth': 12, 'xgb__learning_rate': 0.00390625, 'xgb__colsample_bylevel': 0.6}",0.8225081699346405,0.8306781045751636,0.8694137251931526,0.8408666665676522,0.020459518976643002,507
540,1.7713166077931721,0.025791705774839403,0.01934814453125,0.0004902846446982065,0.8,0.0009765625,0.125,1251,2,8,0.0078125,0.1,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 0.0009765625, 'xgb__reg_alpha': 0.125, 'xgb__n_estimators': 1251, 'xgb__min_child_weight': 2, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.0078125, 'xgb__colsample_bylevel': 0.1}",0.890625,0.9114072712418301,0.9363227793768621,0.9127850168728974,0.018681459565784035,6
541,0.7719816366831461,0.017766940196279817,0.004652579625447591,0.00046071536119809194,0.5,0.0625,512,1501,32,15,0.03125,0.0,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 0.0625, 'xgb__reg_alpha': 512, 'xgb__n_estimators': 1501, 'xgb__min_child_weight': 32, 'xgb__max_depth': 15, 'xgb__learning_rate': 0.03125, 'xgb__colsample_bylevel': 0.0}",0.5,0.5,0.5,0.5,0.0,594
542,0.47233160336812335,0.010870306177048164,0.004001458485921224,9.602742174144247e-07,1.0,32,1024,751,8,15,0.125,0.2,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 32, 'xgb__reg_alpha': 1024, 'xgb__n_estimators': 751, 'xgb__min_child_weight': 8, 'xgb__max_depth': 15, 'xgb__learning_rate': 0.125, 'xgb__colsample_bylevel': 0.2}",0.5,0.5,0.5,0.5,0.0,594
543,0.5326658089955648,0.008652165907481734,0.00766762097676595,0.0004714270419015834,0.4,8,0.03125,501,2,14,0.0009765625,0.1,"{'xgb__subsample': 0.4, 'xgb__reg_lambda': 8, 'xgb__reg_alpha': 0.03125, 'xgb__n_estimators': 501, 'xgb__min_child_weight': 2, 'xgb__max_depth': 14, 'xgb__learning_rate': 0.0009765625, 'xgb__colsample_bylevel': 0.1}",0.8688214869281046,0.8913398692810458,0.9208705751653791,0.8936773104581764,0.021313135543216944,227
544,1.3566766579945881,0.03905533560021007,0.005334138870239258,0.0004722149860164524,0.1,128,128,2251,8,10,0.125,0.2,"{'xgb__subsample': 0.1, 'xgb__reg_lambda': 128, 'xgb__reg_alpha': 128, 'xgb__n_estimators': 2251, 'xgb__min_child_weight': 8, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.125, 'xgb__colsample_bylevel': 0.2}",0.5,0.5,0.5,0.5,0.0,594
